source,file,kind,direction,magnitude,run,size,activity,ns
micro,named_deep_4.json,named,deep,4,3,29,saving,18756
micro,named_deep_4.json,named,deep,4,3,29,writing,369992
micro,named_deep_8.json,named,deep,8,3,53,reading,112889
micro,named_deep_8.json,named,deep,8,3,53,loading,25892
micro,named_deep_8.json,named,deep,8,3,53,saving,36491
micro,named_deep_8.json,named,deep,8,3,53,writing,669080
micro,named_wide_256.json,named,wide,256,3,2536,reading,3870785
micro,named_wide_256.json,named,wide,256,3,2536,loading,152098
micro,named_wide_256.json,named,wide,256,3,2536,saving,251332
micro,named_wide_256.json,named,wide,256,3,2536,writing,11312727
micro,list_wide_4.json,list,wide,4,4,22,reading,98317
micro,list_wide_4.json,list,wide,4,4,22,loading,51840
micro,list_wide_4.json,list,wide,4,4,22,saving,17950
micro,list_wide_4.json,list,wide,4,4,22,writing,260350
micro,list_deep_64.json,list,deep,64,4,133,reading,201303
micro,list_deep_64.json,list,deep,64,4,133,loading,72709
micro,list_deep_64.json,list,deep,64,4,133,saving,60480
micro,list_deep_64.json,list,deep,64,4,133,writing,1133650
micro,list_deep_1.json,list,deep,1,4,7,reading,42883
micro,list_deep_1.json,list,deep,1,4,7,loading,46757
micro,list_deep_1.json,list,deep,1,4,7,saving,14538
micro,list_deep_1.json,list,deep,1,4,7,writing,254856
micro,named_wide_128.json,named,wide,128,4,1256,reading,1684142
micro,named_wide_128.json,named,wide,128,4,1256,loading,58660
micro,named_wide_128.json,named,wide,128,4,1256,saving,147347
micro,named_wide_128.json,named,wide,128,4,1256,writing,6471634
micro,named_wide_1.json,named,wide,1,4,11,reading,54928
micro,named_wide_1.json,named,wide,1,4,11,loading,21518
micro,named_wide_1.json,named,wide,1,4,11,saving,16109
micro,named_wide_1.json,named,wide,1,4,11,writing,289984
micro,named_deep_16.json,named,deep,16,4,101,reading,183624
micro,named_deep_16.json,named,deep,16,4,101,loading,29113
micro,named_deep_16.json,named,deep,16,4,101,saving,44903
micro,named_deep_16.json,named,deep,16,4,101,writing,1103582
micro,list_wide_128.json,list,wide,128,4,642,reading,821659
micro,list_wide_128.json,list,wide,128,4,642,loading,80595
micro,list_wide_128.json,list,wide,128,4,642,saving,53477
micro,list_wide_128.json,list,wide,128,4,642,writing,1816675
micro,named_deep_32.json,named,deep,32,4,203,reading,308712
micro,named_deep_32.json,named,deep,32,4,203,loading,37919
micro,named_deep_32.json,named,deep,32,4,203,saving,110620
micro,named_deep_32.json,named,deep,32,4,203,writing,1634641
micro,named_wide_16.json,named,wide,16,4,146,reading,237497
micro,named_wide_16.json,named,wide,16,4,146,loading,26416
micro,named_wide_16.json,named,wide,16,4,146,saving,33124
micro,named_wide_16.json,named,wide,16,4,146,writing,830918
micro,named_deep_2.json,named,deep,2,4,17,reading,63113
micro,named_deep_2.json,named,deep,2,4,17,loading,22459
micro,named_deep_2.json,named,deep,2,4,17,saving,26649
micro,named_deep_2.json,named,deep,2,4,17,writing,560912
micro,list_wide_1.json,list,wide,1,4,7,reading,35701
micro,list_wide_1.json,list,wide,1,4,7,loading,43575
micro,list_wide_1.json,list,wide,1,4,7,saving,11071
micro,list_wide_1.json,list,wide,1,4,7,writing,301587
micro,list_deep_32.json,list,deep,32,4,69,reading,120295
micro,list_deep_32.json,list,deep,32,4,69,loading,58500
micro,list_deep_32.json,list,deep,32,4,69,saving,46140
micro,list_deep_32.json,list,deep,32,4,69,writing,711273
micro,named_wide_256.json,named,wide,256,4,2536,reading,3414867
micro,named_wide_256.json,named,wide,256,4,2536,loading,87125
micro,named_wide_256.json,named,wide,256,4,2536,saving,222010
micro,named_wide_256.json,named,wide,256,4,2536,writing,11720402
micro,named_wide_64.json,named,wide,64,4,616,reading,824093
micro,named_wide_64.json,named,wide,64,4,616,loading,38098
micro,named_wide_64.json,named,wide,64,4,616,saving,70332
micro,named_wide_64.json,named,wide,64,4,616,writing,3000521
micro,named_deep_8.json,named,deep,8,4,53,reading,114762
micro,named_deep_8.json,named,deep,8,4,53,loading,26004
micro,named_deep_8.json,named,deep,8,4,53,saving,35148
micro,named_deep_8.json,named,deep,8,4,53,writing,622019
micro,named_wide_4.json,named,wide,4,4,38,reading,92621
micro,named_wide_4.json,named,wide,4,4,38,loading,23126
micro,named_wide_4.json,named,wide,4,4,38,saving,17635
micro,named_wide_4.json,named,wide,4,4,38,writing,414408
micro,list_wide_2.json,list,wide,2,4,12,reading,41824
micro,list_wide_2.json,list,wide,2,4,12,loading,44393
micro,list_wide_2.json,list,wide,2,4,12,saving,14677
micro,list_wide_2.json,list,wide,2,4,12,writing,315362
